Filename,Step,Prompt,Model,Width,Height,arniqa,clipiqa,cnniqa,metaiqa,overall_score
image_512x512_step1_prompt1.png,1,"A sunset over a futuristic city with flying cars, in 8k resolution",sd-turbo,512,512,0.2612591087818146,0.2068202495574951,0.2270797044038772,0.761083722114563,0.5685704
image_512x512_step1_prompt2.png,1,"A peaceful forest with a small waterfall and vibrant wildlife, photorealistic",sd-turbo,512,512,0.3465634882450104,0.2754375040531158,0.3343179225921631,0.6830412745475769,0.576709
image_512x512_step1_prompt3.png,1,"A cyberpunk city street with neon lights and rain-soaked pavement, 8k",sd-turbo,512,512,0.3801734149456024,0.1998167932033538,0.2790493667125702,0.5372287631034851,0.57609636
image_512x512_step1_prompt4.png,1,An astronaut floating in deep space with the Earth visible in the background,sd-turbo,512,512,0.3289884328842163,0.2792816758155823,0.3478209376335144,0.7254767417907715,0.5757585
image_512x512_step1_prompt5.png,1,"A majestic dragon soaring above snowy mountains, high detail",sd-turbo,512,512,0.3509415090084076,0.2644790410995483,0.3253113329410553,0.9244211316108704,0.56953806
image_512x512_step1_prompt6.png,1,"A serene lakeside cabin in the woods at sunrise, photorealistic",sd-turbo,512,512,0.3173338770866394,0.2031964510679245,0.3395786881446838,0.677546501159668,0.5772179
image_512x512_step1_prompt7.png,1,A bustling medieval marketplace filled with merchants and townsfolk,sd-turbo,512,512,0.3322327733039856,0.1697364151477813,0.3016404211521148,0.6193970441818237,0.5765611
image_512x512_step1_prompt8.png,1,A steampunk-inspired airship flying through a cloudy sky,sd-turbo,512,512,0.4303894340991974,0.2277348339557647,0.2742051184177398,0.556681752204895,0.57560766
image_512x512_step1_prompt9.png,1,A mystical underwater city with glowing plants and sea creatures,sd-turbo,512,512,0.3755866289138794,0.2551069259643554,0.3055090010166168,0.8414238691329956,0.57307225
image_512x512_step1_prompt10.png,1,"A beautiful fairy sitting on a mushroom in a magical forest, ultra detailed",sd-turbo,512,512,0.3008798658847809,0.2337939441204071,0.3245222270488739,0.6506052017211914,0.57672024
image_512x512_step1_prompt11.png,1,A futuristic robotic soldier in a post-apocalyptic wasteland,sd-turbo,512,512,0.3613864183425903,0.1721348762512207,0.3382861018180847,0.72684246301651,0.5768703
image_512x512_step1_prompt12.png,1,"An ancient temple hidden in a dense jungle, mysterious and atmospheric",sd-turbo,512,512,0.4708440899848938,0.2311896383762359,0.3720312714576721,0.6476463079452515,0.5779436
image_512x512_step1_prompt13.png,1,A vibrant carnival scene at night with colorful lights and rides,sd-turbo,512,512,0.3998494446277618,0.2416145354509353,0.2505222856998443,0.4512200355529785,0.575567
image_512x512_step1_prompt14.png,1,A vast desert landscape with towering sand dunes and a lone traveler,sd-turbo,512,512,0.3847221136093139,0.239714577794075,0.3093746900558471,0.6265285015106201,0.5764417
image_512x512_step1_prompt15.png,1,"A bustling futuristic cityscape with skyscrapers and flying vehicles, in 8k",sd-turbo,512,512,0.3118748664855957,0.1607610881328582,0.264402687549591,0.7174911499023438,0.574622
image_512x512_step1_prompt16.png,1,"A tranquil Zen garden with stone paths, cherry blossoms, and a pond",sd-turbo,512,512,0.3688890337944031,0.2499314844608307,0.3411784172058105,0.7281998991966248,0.5767316
