Filename,Step,Prompt,Model,Width,Height,arniqa,clipiqa,cnniqa,metaiqa
image_512x512_step1_prompt1.png,1,"A sunset over a futuristic city with flying cars, in 8k resolution",stable-diffusion-2-base,512,512,0.6293357610702515,0.3833137452602386,0.4408256411552429,0.6544413566589355
image_512x512_step1_prompt2.png,1,"A peaceful forest with a small waterfall and vibrant wildlife, photorealistic",stable-diffusion-2-base,512,512,0.628675103187561,0.4182624816894531,0.4320925176143646,0.6553041934967041
image_512x512_step1_prompt3.png,1,"A cyberpunk city street with neon lights and rain-soaked pavement, 8k",stable-diffusion-2-base,512,512,0.6347535848617554,0.432128369808197,0.4258928298950195,0.6565617322921753
image_512x512_step1_prompt4.png,1,An astronaut floating in deep space with the Earth visible in the background,stable-diffusion-2-base,512,512,0.6376137137413025,0.4356712400913238,0.4312424063682556,0.6570536494255066
image_512x512_step1_prompt5.png,1,"A majestic dragon soaring above snowy mountains, high detail",stable-diffusion-2-base,512,512,0.631269097328186,0.4020141065120697,0.434389054775238,0.6590480804443359
image_512x512_step1_prompt6.png,1,"A serene lakeside cabin in the woods at sunrise, photorealistic",stable-diffusion-2-base,512,512,0.6217397451400757,0.4234291911125183,0.4298653602600097,0.6536844968795776
image_512x512_step1_prompt7.png,1,A bustling medieval marketplace filled with merchants and townsfolk,stable-diffusion-2-base,512,512,0.6090348958969116,0.4016668200492859,0.4314509034156799,0.6545493006706238
image_512x512_step1_prompt8.png,1,A steampunk-inspired airship flying through a cloudy sky,stable-diffusion-2-base,512,512,0.6156002879142761,0.3666949570178985,0.4295602738857269,0.6577150225639343
image_512x512_step1_prompt9.png,1,A mystical underwater city with glowing plants and sea creatures,stable-diffusion-2-base,512,512,0.6247573494911194,0.413473904132843,0.4383755624294281,0.6577733159065247
image_512x512_step1_prompt10.png,1,"A beautiful fairy sitting on a mushroom in a magical forest, ultra detailed",stable-diffusion-2-base,512,512,0.6540638208389282,0.4166657030582428,0.4302660822868347,0.654252290725708
